categoria_MLA,categoria_name,seller,state,city,grupo,cancellations_rate,claims_rate,delayed_handling_time_rate,avg_ticket
MLA5725,Accesorios para Vehículos,903103,Buenos Aires,Lomas de Zamora,relevancia alta-perfil medio,0.0079,0.0079,0.0087,5304.285714285715
MLA5725,Accesorios para Vehículos,89819835,Capital Federal,Villa Crespo,relevancia alta-perfil medio,0.003,0.0051,0.0046,4549.846963906582
MLA5725,Accesorios para Vehículos,210524743,Buenos Aires,Morón,relevancia alta-perfil medio,0.0,0.0135,0.009,33500.0
MLA5725,Accesorios para Vehículos,77512512,Santa Fe,Rosario,relevancia media-perfil medio,0.008,0.0,0.0711,1487.07
MLA5725,Accesorios para Vehículos,549639091,Capital Federal,Paternal,relevancia alta-perfil medio,0.0,0.0046,0.0955,7900.0
MLA5725,Accesorios para Vehículos,302084417,Capital Federal,Palermo,relevancia alta-perfil medio,0.0081,0.0176,0.011,4283.259884027411
MLA5725,Accesorios para Vehículos,180373596,Buenos Aires,Monte Grande,relevancia alta-perfil medio,0.0176,0.0147,0.1121,8500.0
MLA5725,Accesorios para Vehículos,364333573,Capital Federal,Villa Lugano,relevancia alta-perfil medio,0.003,0.0044,0.0032,5583.5
MLA5725,Accesorios para Vehículos,374042546,Capital Federal,Capital Federal,relevancia media-perfil medio,0.0135,0.0121,0.0117,1390.0
MLA5725,Accesorios para Vehículos,451392910,Buenos Aires,Banfield,relevancia media-perfil medio,0.0056,0.0093,0.0147,3385.048770491803
MLA5725,Accesorios para Vehículos,35623259,Buenos Aires,Hurlingham,relevancia media-perfil medio,0.0069,0.0148,0.0453,1799.0
MLA5725,Accesorios para Vehículos,147568433,Capital Federal,Villa del Parque,relevancia media-perfil medio,0.001,0.0018,0.0056,3198.042151898734
MLA5725,Accesorios para Vehículos,57439812,Santa Fe,Nelson,relevancia alta-perfil alto,0.0,0.0,0.0418,7524.166666666667
MLA5725,Accesorios para Vehículos,180712342,Buenos Aires,Morón,relevancia alta-perfil medio,0.0074,0.0099,0.0,4681.333333333333
MLA5725,Accesorios para Vehículos,167845217,Capital Federal,Floresta,relevancia alta-perfil medio,0.0,0.0037,0.0032,4723.6
MLA5725,Accesorios para Vehículos,12539696,Buenos Aires,Adrogué,relevancia alta-perfil alto,0.0,0.0,0.0338,6117.0
MLA5725,Accesorios para Vehículos,637694645,Buenos Aires,Remedios de Escalada,relevancia alta-perfil medio,0.002,0.006,0.021,5356.363636363636
MLA5725,Accesorios para Vehículos,28102672,Capital Federal,Barracas,relevancia alta-perfil medio,0.0,0.0125,0.0849,55830.0
MLA5725,Accesorios para Vehículos,554062640,Santa Fe,Santa Fe,relevancia alta-perfil alto,0.0,0.0,0.0,11760.47052631579
MLA5725,Accesorios para Vehículos,24883456,Capital Federal,Villa Devoto,relevancia media-perfil medio,0.0038,0.0038,0.0491,2715.2678571428573
MLA5725,Accesorios para Vehículos,96107603,Buenos Aires,Quilmes Oeste,relevancia media-perfil medio,0.0,0.0183,0.0786,2999.0
MLA5725,Accesorios para Vehículos,613827597,Capital Federal,Recoleta,relevancia media-perfil alto,0.0,0.009,0.0,1950.0
MLA5725,Accesorios para Vehículos,170615191,Capital Federal,Bs as,relevancia alta-perfil medio,0.0045,0.0153,0.006,8246.0
MLA5725,Accesorios para Vehículos,161296925,Santa Fe,Rosario,relevancia alta-perfil alto,0.0,0.0,0.002,42795.34634146342
MLA5725,Accesorios para Vehículos,515400698,Santa Fe,Rafaela,relevancia alta-perfil alto,0.0,0.0,0.0579,6850.0
MLA5725,Accesorios para Vehículos,307966927,Capital Federal,Monte Castro,relevancia media-perfil medio,0.0025,0.0021,0.014,1452.55
MLA5725,Accesorios para Vehículos,81301125,Capital Federal,Boedo,relevancia alta-perfil alto,0.0,0.0,0.0,12900.0
MLA5725,Accesorios para Vehículos,208764362,Buenos Aires,Ingeniero Maschwitz,relevancia alta-perfil medio,0.0,0.0146,0.0117,5690.0
MLA5725,Accesorios para Vehículos,154168062,Buenos Aires,Bernal Oeste,relevancia alta-perfil alto,0.0,0.0,0.0103,5431.2
MLA5725,Accesorios para Vehículos,166135228,Capital Federal,Buenos Aires,relevancia alta-perfil alto,0.0,0.0,0.0,12100.0
MLA5725,Accesorios para Vehículos,451569862,Buenos Aires,Morón,relevancia media-perfil medio,0.0,0.009,0.0083,3200.0
MLA5725,Accesorios para Vehículos,41461801,Buenos Aires,Villa Elisa,relevancia alta-perfil alto,0.0,0.0,0.0,8200.0
MLA5725,Accesorios para Vehículos,139115408,Buenos Aires,Adrogué,relevancia media-perfil alto,0.0,0.0,0.0133,2810.0
MLA5725,Accesorios para Vehículos,474144910,Capital Federal,Floresta,relevancia alta-perfil alto,0.0,0.0,0.0016,6790.0
MLA5725,Accesorios para Vehículos,32989314,Capital Federal,Microcentro,relevancia media-perfil alto,0.0,0.0,0.0,2700.0
MLA5725,Accesorios para Vehículos,702031114,Capital Federal,Villa Urquiza,relevancia alta-perfil medio,0.0036,0.006,0.0052,5990.0
MLA5725,Accesorios para Vehículos,267658782,Buenos Aires,Lomas Del Mirador,relevancia alta-perfil medio,0.0072,0.0181,0.0492,8665.0
MLA5725,Accesorios para Vehículos,315689272,Córdoba,Oncativo,relevancia alta-perfil medio,0.0,0.0097,0.0161,16419.28824833703
MLA5725,Accesorios para Vehículos,175910873,Buenos Aires,Ciudadela,relevancia alta-perfil medio,0.0,0.0127,0.0483,7900.0
MLA5725,Accesorios para Vehículos,93926043,Santa Fe,Gálvez,relevancia alta-perfil medio,0.0,0.0054,0.0639,15750.0
MLA5725,Accesorios para Vehículos,290696738,Capital Federal,CABA,relevancia alta-perfil medio,0.0,0.005,0.0182,12358.333333333334
MLA5725,Accesorios para Vehículos,273145220,Buenos Aires,Tres Arroyos,relevancia alta-perfil alto,0.0,0.0,0.0,41408.88252148997
MLA5725,Accesorios para Vehículos,37480132,Buenos Aires,Morón,relevancia media-perfil medio,0.0135,0.0135,0.1293,3290.0
MLA5725,Accesorios para Vehículos,218877357,Buenos Aires,Avellaneda,relevancia alta-perfil medio,0.0047,0.0059,0.132,7278.941666666667
MLA5725,Accesorios para Vehículos,21630185,Buenos Aires,Lanús,relevancia alta-perfil medio,0.0022,0.0112,0.0863,9265.75
MLA5725,Accesorios para Vehículos,90514995,Capital Federal,CAPITAL FEDERAL,relevancia alta-perfil medio,0.0096,0.0,0.0252,32766.0
MLA5725,Accesorios para Vehículos,86110765,Capital Federal,Balvanera,relevancia media-perfil medio,0.0093,0.0135,0.0117,2849.852747252747
MLA5725,Accesorios para Vehículos,732572528,Buenos Aires,José Ingenieros,relevancia alta-perfil medio,0.0,0.007,0.0053,4289.34
MLA5725,Accesorios para Vehículos,207997504,Buenos Aires,Ciudad Madero,relevancia alta-perfil medio,0.0007,0.0053,0.0081,15462.81
MLA5725,Accesorios para Vehículos,166629047,Buenos Aires,San Justo,relevancia alta-perfil medio,0.0077,0.0098,0.0034,3710.0
MLA5725,Accesorios para Vehículos,39026247,Buenos Aires,San Isidro,relevancia media-perfil medio,0.0067,0.0106,0.0437,2254.399113550021
MLA5725,Accesorios para Vehículos,114457637,Capital Federal,Balvanera,relevancia media-perfil medio,0.002,0.0182,0.0014,1947.865682696824
MLA5725,Accesorios para Vehículos,129286884,Capital Federal,Constitución,relevancia alta-perfil medio,0.0152,0.0177,0.0993,4910.0
MLA5725,Accesorios para Vehículos,736429445,Buenos Aires,General San Martín,relevancia alta-perfil medio,0.0,0.007,0.0018,5602.15
MLA5725,Accesorios para Vehículos,16390530,Buenos Aires,Lomas Del Mirador,relevancia media-perfil medio,0.0083,0.0105,0.0192,1184.5
MLA5725,Accesorios para Vehículos,219272075,Buenos Aires,Gerli,relevancia alta-perfil medio,0.0022,0.0033,0.0015,6015.666666666667
MLA5725,Accesorios para Vehículos,101141749,Capital Federal,Belgrano,relevancia media-perfil alto,0.0,0.0,0.0387,2095.0
MLA5725,Accesorios para Vehículos,150304790,Buenos Aires,Villa Lynch,relevancia media-perfil medio,0.0014,0.0141,0.0101,2571.742857142857
MLA5725,Accesorios para Vehículos,363078032,Buenos Aires,San Isidro,relevancia media-perfil medio,0.0038,0.0122,0.0354,2406.730769230769
MLA5725,Accesorios para Vehículos,424783340,Buenos Aires,Ezeiza,relevancia media-perfil medio,0.0,0.0194,0.1482,3450.0
MLA5725,Accesorios para Vehículos,212475070,Capital Federal,Balbanera,relevancia media-perfil medio,0.0028,0.0154,0.0513,2416.25
MLA5725,Accesorios para Vehículos,353702810,Buenos Aires,Bella Vista,relevancia media-perfil medio,0.0,0.0016,0.0057,2314.443868505294
MLA5725,Accesorios para Vehículos,26448669,Buenos Aires,SAENZ PEÑA,relevancia alta-perfil medio,0.0121,0.0163,0.0249,12485.11045572725
MLA5725,Accesorios para Vehículos,473597959,Buenos Aires,San Isidro,relevancia alta-perfil medio,0.0144,0.0078,0.0718,5999.0
MLA5725,Accesorios para Vehículos,193554423,Capital Federal,Mataderos,relevancia alta-perfil medio,0.0072,0.0156,0.0794,7397.405348837209
MLA5725,Accesorios para Vehículos,215751661,Buenos Aires,Villa Martelli,relevancia alta-perfil medio,0.0015,0.0132,0.0322,5922.883505154639
MLA5725,Accesorios para Vehículos,644402277,Buenos Aires,San Antonio de Padua,relevancia media-perfil medio,0.0048,0.0,0.0218,2919.5
MLA5725,Accesorios para Vehículos,23866496,Buenos Aires,Avellaneda,relevancia media-perfil medio,0.0092,0.01,0.0582,1149.99
MLA5725,Accesorios para Vehículos,403271655,Capital Federal,Belgrano,relevancia media-perfil medio,0.0018,0.0147,0.0138,722.5785714285714
MLA5725,Accesorios para Vehículos,685241555,Capital Federal,Mataderos,relevancia media-perfil medio,0.0058,0.018,0.0225,2950.0
MLA5725,Accesorios para Vehículos,38172545,Buenos Aires,Remedios De Escalada,relevancia alta-perfil medio,0.0048,0.0125,0.0666,5924.96
MLA5725,Accesorios para Vehículos,225906268,Córdoba,Córdoba,relevancia media-perfil medio,0.0173,0.0074,0.0238,925.35
MLA5725,Accesorios para Vehículos,148730174,Capital Federal,Villa Urquiza,relevancia alta-perfil medio,0.0,0.0156,0.1262,35640.0
MLA5725,Accesorios para Vehículos,450641189,Buenos Aires,San Isidro,relevancia media-perfil alto,0.0,0.0,0.0,1574.5
MLA5725,Accesorios para Vehículos,115627004,Capital Federal,Liniers,relevancia media-perfil medio,0.0,0.0076,0.0258,2290.0
MLA5725,Accesorios para Vehículos,33953861,Buenos Aires,Mercedes,relevancia alta-perfil medio,0.0073,0.0128,0.0616,19784.051612903226
MLA5725,Accesorios para Vehículos,5547779,La Pampa,Santa Rosa,relevancia alta-perfil medio,0.0189,0.0056,0.0546,43015.97
MLA5725,Accesorios para Vehículos,62435185,Capital Federal,Villa Crespo,relevancia alta-perfil medio,0.0082,0.0093,0.0249,12605.0
MLA5725,Accesorios para Vehículos,165118627,Capital Federal,Parque Patricios,relevancia alta-perfil medio,0.0,0.0079,0.0258,3839.3333333333335
MLA5725,Accesorios para Vehículos,385928927,Buenos Aires,Lomas de Zamora,relevancia alta-perfil medio,0.0279,0.0186,0.0229,14358.66
MLA5725,Accesorios para Vehículos,107395419,Capital Federal,Villa del Parque,relevancia media-perfil medio,0.0115,0.0122,0.0192,1200.0
MLA5725,Accesorios para Vehículos,157521844,Capital Federal,Villa Crespo,relevancia alta-perfil medio,0.0053,0.0143,0.0254,5690.0
MLA5725,Accesorios para Vehículos,307648227,Córdoba,Alta Gracia,relevancia alta-perfil medio,0.0,0.0061,0.0226,63600.0
MLA5725,Accesorios para Vehículos,399109493,Buenos Aires,Lomas del Mirador,relevancia alta-perfil medio,0.0,0.0072,0.076,3630.0
MLA5725,Accesorios para Vehículos,155449680,Capital Federal,Aeroparque,relevancia alta-perfil medio,0.0052,0.011,0.1058,4740.003005259204
MLA5725,Accesorios para Vehículos,329489406,Capital Federal,Palermo,relevancia media-perfil medio,0.0041,0.0046,0.0276,1164.0
MLA5725,Accesorios para Vehículos,140031674,Capital Federal,Floresta,relevancia alta-perfil medio,0.0,0.0049,0.0196,8184.712074303406
MLA5725,Accesorios para Vehículos,703367165,Capital Federal,Villa Crespo,relevancia media-perfil medio,0.0,0.0052,0.0167,1399.0
MLA5725,Accesorios para Vehículos,381114662,Buenos Aires,Bella Vista,relevancia alta-perfil medio,0.0085,0.0118,0.0586,6590.0
MLA5725,Accesorios para Vehículos,166778739,Capital Federal,Boedo,relevancia alta-perfil medio,0.0078,0.0061,0.018,12985.0
MLA5725,Accesorios para Vehículos,548640596,Capital Federal,Villa Crespo,relevancia media-perfil alto,0.0,0.0,0.0066,799.0
MLA5725,Accesorios para Vehículos,213290689,Buenos Aires,Villa Ballester,relevancia media-perfil medio,0.0065,0.0165,0.0517,2539.5
MLA5725,Accesorios para Vehículos,27067113,Capital Federal,Caballito,relevancia media-perfil medio,0.0016,0.0101,0.0005,1021.142105263158
MLA5725,Accesorios para Vehículos,193552412,Capital Federal,Mataderos,relevancia alta-perfil medio,0.0,0.0067,0.0125,11096.0
MLA5725,Accesorios para Vehículos,639804229,Capital Federal,Monte Castro,relevancia alta-perfil medio,0.006,0.0071,0.0028,8990.0
MLA5725,Accesorios para Vehículos,50493253,Buenos Aires,La Plata,relevancia media-perfil alto,0.0,0.0,0.0118,3155.68
MLA5725,Accesorios para Vehículos,105770577,Capital Federal,Balvanera,relevancia media-perfil alto,0.0,0.0,0.0379,2390.0
MLA5725,Accesorios para Vehículos,256263226,Santa Fe,Elortondo,relevancia alta-perfil medio,0.0016,0.014,0.0522,32954.92382495948
MLA5725,Accesorios para Vehículos,244878077,Capital Federal,Monserrat,relevancia media-perfil medio,0.0018,0.0081,0.0539,704.0
MLA5725,Accesorios para Vehículos,838354473,La Rioja,Aimogasta,relevancia alta-perfil alto,0.0,0.0,0.089,21123.68
MLA5725,Accesorios para Vehículos,147268803,Buenos Aires,Piñeyro,relevancia media-perfil medio,0.0065,0.013,0.0603,2743.5
MLA5725,Accesorios para Vehículos,15604260,Tucumán,Yerba Buena,relevancia alta-perfil medio,0.0026,0.0143,0.0222,43078.14361173815
MLA5725,Accesorios para Vehículos,96829781,Buenos Aires,San Isidro,relevancia alta-perfil medio,0.0,0.0043,0.0292,5744.640434782608
MLA5725,Accesorios para Vehículos,556112013,Buenos Aires,Belén de Escobar,relevancia alta-perfil alto,0.0,0.0,0.0897,14997.0
MLA5725,Accesorios para Vehículos,76283344,Buenos Aires,"La Plata, Berisso, CABA",relevancia alta-perfil medio,0.0,0.0313,0.0996,6345.067796610169
MLA5725,Accesorios para Vehículos,133889537,Buenos Aires,Vicente López,relevancia media-perfil alto,0.0,0.0,0.0,689.0
MLA5725,Accesorios para Vehículos,70415550,Buenos Aires,Villa Dominico,relevancia alta-perfil medio,0.006,0.009,0.0429,7490.0
MLA5725,Accesorios para Vehículos,710422991,Buenos Aires,Vicente López,relevancia media-perfil alto,0.0,0.0,0.0,1900.0
MLA5725,Accesorios para Vehículos,81510877,Santa Fe,Rosario,relevancia alta-perfil alto,0.0,0.0,0.032,5750.0
MLA5725,Accesorios para Vehículos,246143021,Capital Federal,San Cristóbal,relevancia alta-perfil alto,0.0,0.0,0.0909,39603.0
MLA5725,Accesorios para Vehículos,161343261,Buenos Aires,Castelar,relevancia media-perfil alto,0.0,0.0,0.0424,1400.0
MLA5725,Accesorios para Vehículos,668282124,Buenos Aires,General San Martín,relevancia media-perfil alto,0.0,0.0,0.0,1570.0
MLA5725,Accesorios para Vehículos,40087435,Buenos Aires,Loma Hermosa,relevancia media-perfil alto,0.0,0.0,0.0,750.0
MLA5725,Accesorios para Vehículos,63286057,Santa Fe,Rosario,relevancia alta-perfil alto,0.0,0.0,0.0054,5890.0
MLA5725,Accesorios para Vehículos,192541857,Buenos Aires,Pergamino,relevancia alta-perfil alto,0.0,0.0,0.0078,4050.0
MLA5725,Accesorios para Vehículos,731107209,Buenos Aires,Libertad,relevancia alta-perfil medio,0.0,0.009,0.0042,8369.07
MLA5725,Accesorios para Vehículos,356517179,Capital Federal,Villa Crespo,relevancia media-perfil alto,0.0,0.0,0.0,650.0
MLA5725,Accesorios para Vehículos,42518159,Buenos Aires,san nicolas,relevancia alta-perfil alto,0.0,0.0,0.0,5799.0
MLA5725,Accesorios para Vehículos,164253869,Buenos Aires,Florida Oeste,relevancia alta-perfil medio,0.017,0.0191,0.068,4499.0
MLA5725,Accesorios para Vehículos,831757836,Capital Federal,Ciudad Autónoma de Buenos Aires,relevancia media-perfil medio,0.0,0.0037,0.0861,2269.8
MLA5725,Accesorios para Vehículos,160505152,Córdoba,Villa Maria,relevancia media-perfil medio,0.0151,0.0094,0.0099,2905.2
MLA5725,Accesorios para Vehículos,722899198,Capital Federal,Monte Castro,relevancia media-perfil alto,0.0,0.0,0.0,869.0
MLA5725,Accesorios para Vehículos,47156637,Capital Federal,Parque Patricios,relevancia media-perfil medio,0.0001,0.0073,0.0033,2831.43218024579
MLA5725,Accesorios para Vehículos,231812762,Buenos Aires,Villa Adelina,relevancia alta-perfil medio,0.0148,0.0182,0.1019,26162.0
MLA5725,Accesorios para Vehículos,349233092,Buenos Aires,Béccar,relevancia alta-perfil medio,0.0027,0.01,0.0049,3671.0
MLA5725,Accesorios para Vehículos,9402802,Capital Federal,Villa Crespo,relevancia alta-perfil medio,0.0077,0.0132,0.0194,12582.4
MLA5725,Accesorios para Vehículos,257359394,Capital Federal,Caballito,relevancia media-perfil medio,0.0,0.008,0.1287,1227.59
MLA5725,Accesorios para Vehículos,628785804,Buenos Aires,Berazategui,relevancia alta-perfil medio,0.0093,0.0086,0.0374,5950.0
MLA5725,Accesorios para Vehículos,197127576,Buenos Aires,Villa Dominico,relevancia alta-perfil medio,0.0016,0.009,0.0206,7003.571428571428
MLA5725,Accesorios para Vehículos,169746757,Capital Federal,Balvanera,relevancia media-perfil medio,0.0073,0.0133,0.0262,971.1966666666668
MLA5725,Accesorios para Vehículos,80562871,Buenos Aires,Escobar,relevancia media-perfil medio,0.0,0.002,0.0048,2290.315
MLA5725,Accesorios para Vehículos,168483760,Buenos Aires,Castelar,relevancia alta-perfil medio,0.0095,0.0083,0.0125,6569.0
MLA5725,Accesorios para Vehículos,248300515,Buenos Aires,Quilmes Oeste,relevancia media-perfil medio,0.0184,0.0077,0.0645,1299.0
MLA5725,Accesorios para Vehículos,40647291,Capital Federal,Buenos Aires,relevancia alta-perfil medio,0.0088,0.0164,0.0152,12585.31746031746
MLA5725,Accesorios para Vehículos,285353176,Buenos Aires,MARTIN CORONADO,relevancia alta-perfil medio,0.0,0.0073,0.0396,4399.0
MLA5725,Accesorios para Vehículos,296728610,Capital Federal,Almagro,relevancia media-perfil medio,0.0028,0.0124,0.0048,1383.5534995977473
MLA5725,Accesorios para Vehículos,26078153,Buenos Aires,Piñeyro,relevancia alta-perfil medio,0.0,0.0031,0.0065,8394.363333333333
MLA5725,Accesorios para Vehículos,343439379,Buenos Aires,Adrogué,relevancia media-perfil medio,0.0017,0.014,0.0078,2635.0
MLA5725,Accesorios para Vehículos,228447014,Buenos Aires,Florida Oeste,relevancia alta-perfil medio,0.0039,0.0168,0.0138,7599.05
MLA5725,Accesorios para Vehículos,80553303,Mendoza,Las Heras,relevancia alta-perfil alto,0.0,0.0,0.0885,3990.0
MLA5725,Accesorios para Vehículos,104899621,Capital Federal,Villa Crespo,relevancia alta-perfil medio,0.0052,0.0076,0.0021,24500.0
MLA5725,Accesorios para Vehículos,181481285,Capital Federal,Caballito,relevancia media-perfil medio,0.002,0.0071,0.0005,1300.0
MLA5725,Accesorios para Vehículos,539739466,Capital Federal,Paternal,relevancia media-perfil medio,0.0013,0.0054,0.0464,999.5
MLA5725,Accesorios para Vehículos,81597205,Capital Federal,Caballito,relevancia alta-perfil medio,0.0039,0.0092,0.0085,6094.98
MLA5725,Accesorios para Vehículos,79917050,Buenos Aires,INGENIERO ADOLFO SOURDEAUX,relevancia media-perfil medio,0.001,0.0055,0.0019,3306.0
MLA5725,Accesorios para Vehículos,192716901,Capital Federal,Flores,relevancia alta-perfil medio,0.0,0.0105,0.0055,4150.0
MLA5725,Accesorios para Vehículos,160623161,Buenos Aires,San Miguel,relevancia media-perfil medio,0.0064,0.0099,0.0211,2041.17599351176
MLA5725,Accesorios para Vehículos,204516496,Capital Federal,Boedo,relevancia media-perfil medio,0.0019,0.0158,0.0197,1296.8025637269266
